time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.190804,0.0008,-0.0399,-0.0245,0.047
11.225405,-0.0142,0.1083,0.0192,0.111
11.240891,-0.0411,0.1827,0.0508,0.194
11.253688,0.0067,0.1675,0.0215,0.169
11.276124,0.0594,0.0781,-0.0371,0.105
11.308787,-0.0053,0.0883,-0.1383,0.164
11.322307,-0.0243,0.0636,-0.0819,0.107
11.337880,-0.0264,-0.0045,-0.0834,0.088
11.358316,-0.0211,-0.0787,0.0668,0.105
11.379304,0.1761,-0.1638,-0.0522,0.246
11.408949,0.0428,-0.1393,-0.0241,0.148
11.423083,-0.0357,-0.1258,0.0251,0.133
11.440306,-0.1256,-0.0787,0.1430,0.206
11.460483,-0.0795,-0.0615,0.1813,0.207
11.481366,-0.0293,-0.0135,0.1377,0.141
11.512553,-0.0088,0.0784,0.0693,0.105
11.541066,0.0140,0.0229,-0.0079,0.028
11.553381,0.0352,0.0095,-0.0412,0.055
11.569911,0.0945,-0.0009,-0.0729,0.119
11.586831,0.0920,0.0167,-0.0933,0.132
11.604022,0.0873,0.0520,-0.0861,0.133
11.624539,0.0947,-0.0280,-0.0776,0.126
11.644689,0.0803,-0.1117,-0.0798,0.159
11.665598,-0.0014,-0.0660,-0.0425,0.078
11.685550,0.0271,-0.0173,-0.0104,0.034
11.723210,0.0077,-0.0349,-0.0289,0.046
11.737154,-0.0186,-0.0230,-0.0105,0.031
11.752791,-0.0186,-0.0242,0.0179,0.035
11.770133,-0.0306,-0.0153,0.0388,0.052
11.790561,-0.0306,0.0194,0.0236,0.043
11.824200,-0.0091,0.0261,0.0564,0.063
11.839041,0.0408,0.0021,0.0941,0.103
11.852104,0.0668,-0.0087,0.0842,0.108
11.872481,0.0612,0.0526,0.0728,0.109
11.892572,-0.0020,0.1764,0.0494,0.183
11.923989,0.0569,0.0361,0.0463,0.082
11.938948,0.0798,0.0143,0.0007,0.081
11.953570,0.0722,0.0233,-0.0655,0.100
11.974311,-0.0100,0.0464,-0.0016,0.047
11.994897,-0.0628,0.0305,0.0233,0.074
12.021766,0.0441,-0.0281,-0.1106,0.122
12.042919,0.1106,-0.0759,-0.1452,0.198
12.056060,0.0481,-0.1312,-0.0459,0.147
12.077075,-0.0739,-0.0850,0.0793,0.138
12.104683,-0.0333,-0.0231,0.0827,0.092
12.120312,0.0119,-0.0229,0.0535,0.059
12.137312,0.0543,0.0558,-0.0251,0.082
12.158662,0.0031,0.1218,-0.0476,0.131
12.178608,-0.0001,0.0756,-0.0949,0.121
12.211641,0.1168,-0.0912,-0.0168,0.149
12.235131,0.0642,0.0606,0.0548,0.104
12.252656,-0.0650,0.1307,0.0562,0.156
12.268303,-0.1127,0.0649,-0.0432,0.137
12.284625,-0.0385,0.0069,-0.0806,0.090
12.301850,0.0070,0.0251,-0.0658,0.071
12.321984,0.0405,0.1103,0.0647,0.134
12.340774,-0.0050,0.0928,0.0613,0.111
12.361493,0.0333,-0.0091,0.0525,0.063
12.382647,0.0259,-0.0380,0.0738,0.087
12.424851,-0.0041,-0.0443,0.0688,0.082
12.428638,-0.0041,-0.0443,0.0688,0.082
12.449783,0.0093,-0.0823,0.0156,0.084
12.466189,-0.0131,-0.0775,-0.0422,0.089
12.484562,0.0002,-0.0556,-0.0655,0.086
12.520242,0.0251,-0.0541,0.0004,0.060
12.533588,0.0242,-0.0754,0.0314,0.085
12.549729,0.0045,-0.0756,0.0116,0.077
12.566636,0.0079,0.0000,-0.0909,0.091
12.586882,0.0954,-0.0029,-0.0682,0.117
12.622334,-0.0330,0.0140,0.0362,0.051
12.634833,0.0073,0.0347,-0.0713,0.080
12.649923,0.0597,0.0458,-0.1406,0.159
12.669083,0.1381,0.0170,-0.1317,0.192
12.689957,0.0851,-0.0244,-0.0608,0.107
12.721729,-0.1064,0.0537,0.1305,0.177
12.735161,-0.1183,0.0309,0.1251,0.175
12.750646,-0.0514,-0.0322,0.0180,0.063
12.771764,0.0581,-0.0293,-0.0328,0.073
12.792103,0.1098,0.0143,-0.0646,0.128
12.821723,0.0088,0.0639,-0.0071,0.065
12.836431,-0.0102,0.0493,0.0295,0.058
12.853656,0.0047,0.0102,0.0351,0.037
12.874949,0.0001,0.0036,0.0329,0.033
12.895201,-0.0094,-0.0201,-0.0085,0.024
12.920794,0.0693,-0.0139,-0.0500,0.087
12.935369,0.0597,0.0067,-0.0352,0.070
12.955960,-0.0024,0.0745,-0.0179,0.077
12.976672,0.0172,0.0305,-0.0173,0.039
12.997449,0.0322,-0.0256,0.0282,0.050
13.041920,0.0482,0.0313,-0.1967,0.205
13.043079,0.0482,0.0313,-0.1967,0.205
13.067344,0.0854,0.0590,-0.1561,0.187
13.082067,0.0418,-0.0273,0.1770,0.184
13.101040,-0.0194,-0.0925,0.3373,0.350
13.120799,-0.0007,-0.1847,0.2559,0.316
13.143401,0.0684,0.0304,-0.0202,0.078
13.161872,0.0485,0.1874,-0.1623,0.253
13.182508,-0.0545,0.1931,-0.0812,0.216
13.225244,0.0518,-0.0812,0.1071,0.144
13.226401,0.0518,-0.0812,0.1071,0.144
13.268885,-0.0282,0.0995,-0.1339,0.169
13.269518,-0.0282,0.0995,-0.1339,0.169
13.286112,-0.0209,0.0729,-0.0987,0.124
13.321659,0.0655,-0.0704,0.0537,0.110
13.344605,0.0340,0.0148,0.0343,0.050
13.351344,0.0099,0.0311,-0.0081,0.034
13.368059,-0.0475,0.0474,-0.0253,0.072
13.388660,-0.0617,0.0068,0.0137,0.064
13.424673,0.0603,-0.0390,0.0126,0.073
13.449318,0.0718,-0.0011,0.0238,0.076
13.449916,0.0718,-0.0011,0.0238,0.076
13.469946,-0.0117,0.0670,0.0238,0.072
13.491359,-0.0635,0.0144,-0.0332,0.073
13.519562,0.1333,-0.0059,-0.0300,0.137
13.538797,0.1020,0.1384,-0.1226,0.211
13.552307,0.0568,0.1938,-0.1483,0.251
13.572915,0.0747,0.1050,-0.1279,0.182
13.593352,0.0788,-0.0596,0.0185,0.101
13.623596,-0.0964,-0.0174,0.0547,0.112
13.653578,-0.1001,-0.0740,0.0513,0.135
13.665853,-0.0567,-0.1259,0.0809,0.160
13.680740,-0.0085,-0.2615,0.1196,0.288
13.697341,-0.0037,-0.2188,0.0858,0.235
13.738689,0.0290,0.0419,-0.0568,0.076
13.739906,0.0290,0.0419,-0.0568,0.076
13.763284,-0.0472,0.0182,0.0198,0.054
13.780091,0.0276,0.0216,0.0427,0.055
13.798854,0.0856,0.0165,-0.0634,0.108
13.840525,-0.0309,0.1656,-0.0457,0.175
13.841704,-0.0309,0.1656,-0.0457,0.175
13.865264,0.1086,0.1309,-0.0930,0.194
13.881167,0.1183,0.0849,-0.0462,0.153
13.902484,0.0686,-0.0599,0.0237,0.094
13.938128,-0.0871,-0.0329,0.0470,0.104
13.961053,-0.0765,0.0107,0.0089,0.078
13.966349,-0.0593,0.0306,0.0179,0.069
13.984371,-0.0225,0.0281,0.0532,0.064
14.018895,-0.0069,-0.0166,0.0244,0.030
14.041049,0.0653,-0.0163,0.0174,0.069
14.046622,0.0893,-0.0141,0.0145,0.092
14.065218,0.0799,0.0023,-0.0227,0.083
14.085538,0.0563,0.0217,-0.0015,0.060
14.115685,-0.0029,-0.0033,-0.0079,0.009
14.134497,0.0166,-0.0357,0.0329,0.051
14.146256,0.0382,-0.0305,0.0255,0.055
14.166491,0.0621,-0.0160,0.0238,0.068
14.187358,0.0335,-0.0355,0.0226,0.054
14.215960,-0.0710,-0.0606,0.0258,0.097
14.229124,-0.0468,-0.0852,0.0266,0.101
14.247358,0.0107,-0.0989,-0.0029,0.099
14.268387,0.0200,-0.0316,-0.0207,0.043
14.289554,0.0653,0.0359,0.0046,0.075
14.317734,0.0966,0.1056,-0.0593,0.155
14.334241,0.0945,0.0981,-0.0996,0.169
14.349566,0.0330,-0.0148,-0.0764,0.085
14.369865,-0.0142,-0.0224,-0.0136,0.030
14.390041,0.0343,-0.0090,0.0991,0.105
14.416715,-0.0849,-0.0047,0.2004,0.218
14.430510,-0.0636,-0.0348,0.1346,0.153
14.450730,0.0867,-0.0258,-0.0728,0.116
14.472267,0.1127,0.0211,-0.0729,0.136
14.492723,0.0168,-0.0254,-0.0252,0.039
14.513101,-0.0573,-0.0544,0.0327,0.086
14.538062,-0.0478,0.0085,-0.0322,0.058
14.554920,-0.0050,0.0344,-0.0714,0.079
14.574127,0.0428,0.0824,-0.0228,0.096
14.594623,0.0164,0.0371,-0.0327,0.052
14.632486,0.0136,0.0053,-0.0256,0.029
14.644859,0.0301,0.0351,-0.0222,0.051
14.660831,0.0586,0.0739,-0.0014,0.094
14.677568,0.0609,0.0736,0.0181,0.097
14.697208,0.0106,0.0283,0.0591,0.066
14.731471,0.0342,-0.0075,0.0732,0.081
14.744594,0.0556,-0.0269,0.0550,0.083
14.760524,0.0458,-0.0329,0.0208,0.060
14.779018,0.0169,-0.0409,0.0120,0.046
14.799646,-0.0552,-0.0087,0.0081,0.056
14.832519,0.0042,-0.0358,-0.0074,0.037
14.845800,0.0279,-0.0431,-0.0201,0.055
14.860428,0.0489,-0.0219,-0.0383,0.066
14.880885,0.0604,-0.0108,-0.0685,0.092
14.901930,0.0385,0.0243,-0.1000,0.110
14.932205,-0.0022,0.0508,0.0147,0.053
14.945176,0.0218,0.0511,-0.0287,0.062
14.963335,0.0317,0.0039,-0.1023,0.107
14.984086,0.0128,-0.0627,0.0158,0.066
15.004659,0.0271,-0.0412,0.0450,0.067
15.030845,0.0800,0.0795,-0.1506,0.188
15.049118,0.0374,0.0994,-0.1487,0.183
15.066164,-0.0524,0.0481,0.0037,0.071
15.087234,-0.0344,-0.0495,0.1844,0.194
15.107237,-0.0218,-0.0817,0.1944,0.212
15.127219,-0.0314,-0.0041,0.0746,0.081
15.147289,0.0283,0.0192,0.0400,0.053
15.168503,0.0450,-0.0198,0.1147,0.125
15.189224,-0.0174,-0.0185,0.1106,0.114
15.235831,0.0650,-0.0397,-0.0286,0.081
15.236503,0.0650,-0.0397,-0.0286,0.081
15.251077,0.0956,-0.0283,-0.0418,0.108
15.270202,-0.0374,0.0393,0.0594,0.080
15.290595,-0.1098,0.0510,-0.0307,0.125
15.329605,0.1465,0.1899,-0.1665,0.292
15.344266,0.1532,0.1286,-0.1369,0.242
15.358489,0.0549,-0.0563,-0.0259,0.083
15.375800,-0.0096,-0.1201,-0.0126,0.121
15.393678,-0.0359,-0.1792,0.0709,0.196
15.432712,0.0105,-0.1460,0.0695,0.162
15.450072,-0.0069,-0.0896,-0.0291,0.094
15.457692,0.0000,-0.0641,-0.0587,0.087
15.475461,0.0141,-0.0219,-0.0812,0.085
15.495322,-0.0006,0.0630,-0.0523,0.082
15.529245,-0.0037,0.0913,-0.0646,0.112
15.541840,0.0511,0.0983,-0.0768,0.135
15.558069,0.1009,0.1142,-0.1383,0.206
15.576284,0.0362,0.1146,-0.0283,0.124
15.597393,0.0145,0.0213,0.0228,0.034
15.634251,0.1506,-0.0286,-0.0582,0.164
15.652143,0.1028,-0.0700,-0.0013,0.124
15.657568,0.0287,-0.1063,0.0213,0.112
15.678107,-0.0976,-0.1216,0.0738,0.172
15.698728,-0.0826,-0.0406,0.0914,0.130
15.728306,0.0158,0.0003,-0.0038,0.016
15.741591,0.0207,-0.0044,0.0049,0.022
15.759485,-0.0054,-0.0092,0.0080,0.013
15.781233,-0.0291,0.0112,-0.0563,0.064
15.801810,-0.0072,0.0409,-0.0200,0.046
15.833541,0.0432,0.0620,-0.0044,0.076
15.852254,0.1081,0.0573,-0.0395,0.129
15.862162,0.1059,0.0548,-0.0360,0.125
15.882785,0.0945,0.0327,-0.0735,0.124
15.902860,0.0788,0.0379,-0.1237,0.151
15.927885,0.0504,-0.0423,-0.0944,0.115
15.943302,0.0754,-0.0547,-0.0531,0.107
15.963470,0.0235,-0.0069,-0.0280,0.037
15.985067,-0.1941,0.0244,-0.0367,0.199
16.005690,-0.2796,0.0680,-0.0592,0.294
16.026782,-0.0950,0.0278,-0.0630,0.117
16.045621,0.1100,-0.0072,-0.0789,0.136
16.065877,0.2238,-0.0726,-0.0101,0.236
16.086614,0.1632,-0.1147,0.0797,0.215
16.107907,0.0146,-0.1132,0.2545,0.279
16.145750,-0.0330,-0.1211,0.4226,0.441
16.165873,-0.0091,-0.0716,0.2000,0.213
16.172343,-0.0091,-0.0716,0.2000,0.213
16.189588,-0.0857,0.0783,0.1068,0.158
16.208771,-0.0258,0.1984,0.0471,0.206
16.243816,0.1322,0.1495,-0.2915,0.353
16.256624,0.1347,0.1263,-0.3036,0.355
16.272765,0.0918,0.1197,-0.2694,0.309
16.290875,-0.0721,0.2257,-0.1530,0.282
16.311345,-0.1874,0.2794,-0.0259,0.337
16.331601,-0.0826,0.0927,0.0434,0.132
16.352662,0.0762,-0.0618,0.0359,0.104
16.373121,0.1911,-0.1171,-0.1063,0.248
16.395391,-0.0086,-0.0596,-0.1135,0.129
16.425662,-0.1898,-0.0142,0.0539,0.198
16.439037,-0.1385,-0.0320,0.0469,0.150
16.456224,0.0306,-0.0630,0.0741,0.102
16.476267,0.0821,-0.1441,-0.0528,0.174
16.497149,0.0111,-0.0935,-0.3250,0.338
16.526915,0.1605,-0.0516,-0.0525,0.177
16.539038,0.1606,-0.1264,0.0236,0.206
16.557852,0.2423,-0.4576,0.2455,0.573
16.578710,0.2132,-0.5240,0.1382,0.582
16.598825,0.0810,-0.3842,-0.0790,0.401
16.629478,-0.1889,-0.0349,0.0867,0.211
16.641811,-0.2261,0.0633,0.2664,0.355
16.660233,-0.1269,0.0631,0.3305,0.360
16.680762,-0.0590,0.1777,0.2716,0.330
16.701144,-0.0873,0.2871,0.1498,0.335
16.726702,0.0204,0.3562,0.0885,0.368
16.742213,0.1446,0.3315,0.0160,0.362
16.762496,0.1443,0.3059,0.0004,0.338
16.783186,0.0694,0.2564,-0.0714,0.275
16.803641,0.1120,0.1877,-0.2180,0.309
16.844552,0.0324,-0.0741,-0.0002,0.081
16.845408,0.0324,-0.0741,-0.0002,0.081
16.865049,-0.0325,-0.1473,0.0223,0.152
16.886010,-0.0783,-0.0993,-0.0021,0.127
16.906279,-0.0813,-0.0784,-0.0105,0.113
16.943429,0.0134,-0.0148,0.0591,0.062
16.962677,0.0657,-0.0714,0.0502,0.109
16.970933,0.0512,-0.0914,0.0511,0.117
16.987895,0.0272,-0.1020,0.0567,0.120
17.009261,-0.0065,-0.0737,0.0289,0.079
17.046469,0.1079,-0.0498,-0.0701,0.138
17.074789,0.0686,-0.0551,-0.0717,0.114
17.075684,0.0686,-0.0551,-0.0717,0.114
17.090969,0.0011,-0.0521,-0.0547,0.076
17.111778,0.0079,-0.0396,-0.0380,0.055
17.145970,0.0408,-0.0228,-0.0366,0.059
17.170182,-0.0029,-0.0136,-0.0306,0.034
17.188339,0.0112,-0.0216,-0.0317,0.040
17.204369,0.0231,-0.0200,-0.0287,0.042
17.220254,-0.0130,-0.0221,0.0125,0.029
17.243964,0.0180,-0.0196,0.0276,0.038
17.263019,0.0511,-0.0241,-0.0064,0.057
17.275267,0.0462,-0.0087,-0.0295,0.055
17.295632,0.0292,-0.0357,-0.0170,0.049
17.323182,0.0502,0.0074,-0.0673,0.084
17.342989,0.0216,-0.0075,-0.0038,0.023
17.357105,-0.0740,0.0179,0.1047,0.130
17.378455,0.0166,0.0053,0.0370,0.041
17.398978,0.1505,0.0189,-0.0789,0.171
17.423168,0.0691,0.0220,-0.0320,0.079
17.438968,-0.0048,0.0014,0.0370,0.037
17.459609,-0.0499,0.0080,0.0769,0.092
17.480074,-0.0425,0.0366,0.0585,0.081
17.501628,-0.0185,0.0227,0.0151,0.033
17.521360,-0.0234,0.0547,0.0249,0.064
17.542217,0.0458,0.0482,-0.0097,0.067
17.562123,0.0551,0.0247,-0.0464,0.076
17.583353,0.0095,0.0183,-0.0390,0.044
17.603942,0.0480,-0.0089,-0.0470,0.068
17.641641,0.0387,0.0072,0.0037,0.040
17.654008,0.0148,-0.0098,0.0011,0.018
17.669234,-0.0116,-0.0392,0.0253,0.048
17.686926,-0.0045,-0.0348,0.0304,0.046
17.705718,0.0122,0.0198,0.0260,0.035
17.741258,0.0840,-0.0236,0.0264,0.091
17.762668,0.0553,-0.0477,0.0235,0.077
17.767988,-0.0426,-0.0267,0.0262,0.057
17.786271,-0.0327,-0.0027,0.0030,0.033
17.806439,-0.0231,0.0095,0.0124,0.028
17.843338,0.0555,0.0133,-0.0041,0.057
17.870128,0.0002,0.0595,0.0096,0.060
17.870942,0.0002,0.0595,0.0096,0.060
17.889086,0.0025,0.0174,0.0439,0.047
17.909456,0.0404,-0.0056,0.0179,0.044
17.942822,0.0730,-0.0028,-0.0007,0.073
17.960225,-0.0566,0.0022,0.0773,0.096
17.970983,-0.1095,-0.0047,0.0977,0.147
17.991632,0.0071,-0.0251,0.0066,0.027
18.012608,0.1619,-0.0019,-0.0691,0.176
18.040618,0.0272,-0.0361,0.0186,0.049
18.060527,-0.0877,-0.0305,0.0395,0.101
18.073281,-0.0566,0.0043,-0.0077,0.057
18.094077,-0.0020,0.0154,-0.0359,0.039
18.113923,0.0261,0.0100,-0.0221,0.036
18.137399,0.0136,0.0406,-0.0209,0.048
18.155057,0.0490,0.0180,-0.0249,0.058
18.175384,0.0579,-0.0579,-0.0804,0.115
18.195423,0.0284,-0.0618,-0.0854,0.109
18.216515,0.0185,0.0327,-0.0160,0.041
18.259837,-0.0033,0.0509,0.0794,0.094
18.260578,-0.0033,0.0509,0.0794,0.094
18.277547,0.0371,-0.0182,0.0486,0.064
18.297904,0.0869,-0.0567,0.0113,0.104
18.343127,-0.0379,0.0095,-0.0305,0.050
18.343975,-0.0306,0.0030,-0.0166,0.035
18.359331,0.0054,-0.0131,-0.0263,0.030
18.381020,0.0246,-0.0383,-0.0405,0.061
18.401417,-0.0013,-0.0387,-0.0333,0.051
18.439093,0.0040,-0.0436,-0.0149,0.046
18.452936,0.0137,-0.0190,-0.0373,0.044
18.466222,0.0403,0.0229,-0.0526,0.070
18.482932,0.0645,0.0116,-0.0516,0.083
18.503410,0.0434,0.0240,0.0006,0.050
18.539691,-0.0586,0.0445,0.0405,0.084
18.556841,0.0258,-0.0109,0.0495,0.057
18.565629,0.0595,-0.0048,0.0315,0.068
18.585285,0.0698,-0.0168,0.0492,0.087
18.605505,-0.0204,-0.0150,0.1238,0.126
18.640926,0.0517,-0.0230,-0.0190,0.060
18.665732,0.1384,0.0117,-0.1102,0.177
18.682359,0.0460,-0.0498,0.0059,0.068
18.699872,-0.0108,-0.0663,0.0691,0.096
18.715773,-0.0719,-0.0107,0.0981,0.122
18.732849,-0.0713,0.0596,0.0703,0.116
18.759926,-0.0231,0.0274,0.0571,0.067
18.780406,0.0393,0.0143,0.0113,0.043
18.799424,0.0560,0.0121,-0.0151,0.059
18.816535,0.0346,-0.0116,-0.0037,0.037
18.832569,0.0156,-0.0450,0.0121,0.049
18.859807,0.0157,-0.0302,-0.0413,0.054
18.882732,-0.0178,0.0197,-0.0003,0.027
18.899029,0.0202,-0.0094,0.0808,0.084
18.915853,0.0439,-0.0253,0.0994,0.112
18.956776,0.0424,0.0121,0.0031,0.044
18.958076,0.0709,0.0026,-0.0119,0.072
18.978703,0.0681,0.0175,0.0025,0.070
18.993743,0.0393,0.0345,0.0292,0.060
19.014376,-0.0469,0.0374,0.0242,0.065
19.059237,0.0191,-0.0632,-0.0937,0.115
19.060739,0.0191,-0.0632,-0.0937,0.115
19.084286,0.0304,-0.0229,-0.1423,0.147
19.097974,-0.0131,0.0303,-0.1015,0.107
19.116502,-0.0396,0.0429,-0.0649,0.087
19.157571,-0.0259,0.0030,0.0955,0.099
19.180555,0.0597,-0.0046,0.1839,0.193
19.198759,0.1374,0.0504,0.1398,0.202
19.214281,0.1751,0.0540,0.0744,0.198
19.232325,0.1697,0.0153,0.0570,0.180
19.254090,0.0639,0.0330,0.0642,0.096
19.281695,0.0106,0.0702,-0.1042,0.126
19.298080,-0.0567,0.0378,-0.1430,0.158
19.314570,-0.0760,-0.0310,-0.1376,0.160
19.332083,-0.1048,-0.0850,-0.1155,0.178
19.354799,-0.1097,-0.0122,-0.1603,0.195
19.369667,-0.0020,-0.0248,-0.1783,0.180
19.388471,0.0557,-0.0328,-0.1123,0.130
19.409112,0.0469,-0.0172,-0.0041,0.050
19.434742,0.0694,-0.0400,-0.0048,0.080
19.449665,0.0679,-0.0463,0.0543,0.099
19.470030,0.0854,-0.0334,0.0479,0.103
19.491282,0.0596,0.0137,0.0230,0.065
19.511407,-0.0281,0.0230,0.0993,0.106
19.551646,-0.0198,-0.0132,0.0735,0.077
19.563639,0.0280,-0.0110,0.0550,0.063
19.579357,0.0661,-0.0211,0.0062,0.070
19.596094,0.0446,0.0021,-0.0015,0.045
19.613768,0.0232,-0.0008,0.0116,0.026
19.650560,0.0885,-0.0202,-0.1054,0.139
19.663616,0.1171,-0.0236,-0.1618,0.201
19.679300,0.1091,-0.0596,-0.1576,0.201
19.696077,0.1306,-0.0863,-0.0429,0.162
19.717115,-0.0433,0.0665,0.0416,0.090
19.754060,-0.1352,0.1351,0.0534,0.198
19.771827,0.0112,-0.0001,0.0589,0.060
19.778583,0.0639,-0.0295,0.0420,0.082
19.798280,0.0378,-0.0477,0.0813,0.102
19.818819,0.0071,-0.0009,0.1000,0.100
19.850159,0.0198,-0.0143,0.0998,0.103
19.863990,-0.0231,-0.0087,0.0937,0.097
19.879800,-0.0016,-0.0166,0.0916,0.093
19.901139,0.0821,0.0115,-0.0349,0.090
19.922163,0.0751,0.0350,-0.0599,0.102
19.951093,-0.0130,0.0003,0.0639,0.065
19.967206,-0.0225,0.0331,0.0704,0.081
19.982344,-0.0204,0.0419,-0.0123,0.048
20.002646,-0.0349,0.0463,-0.0232,0.062
20.032500,-0.0112,0.0248,0.0024,0.027
20.045108,0.0434,0.0081,-0.0188,0.048
20.063193,0.0716,-0.0090,-0.0562,0.091
20.084066,0.0281,-0.0140,-0.0251,0.040
20.105587,-0.0008,-0.0182,-0.0221,0.029
20.132984,0.0257,-0.0197,-0.0033,0.033
20.153453,0.0423,-0.0501,-0.0093,0.066
20.165724,0.0036,-0.0331,-0.0191,0.038
20.186099,0.0079,0.0081,-0.0018,0.011
20.206284,0.0314,0.0115,0.0060,0.034
20.231799,0.0384,0.0152,-0.0069,0.042
20.246780,0.0312,0.0112,0.0172,0.037
20.267049,0.0024,0.0064,0.0197,0.021
20.288060,0.0023,0.0064,0.0108,0.013
20.308835,0.0236,0.0121,-0.0209,0.034
20.333157,0.0496,0.0038,-0.0041,0.050
20.348771,0.0421,-0.0168,-0.0336,0.056
20.369262,0.0252,-0.0262,-0.0180,0.041
20.390111,-0.0086,-0.0286,-0.0043,0.030
20.410640,-0.0066,-0.0286,0.0074,0.030
20.450887,0.0238,-0.0259,0.0168,0.039
20.452154,0.0188,-0.0161,0.0442,0.051
20.471560,0.0233,-0.0083,-0.0185,0.031
20.491605,0.0113,-0.0250,0.0801,0.085
20.511865,-0.0348,-0.0068,0.1000,0.106
20.548094,0.1406,-0.0108,-0.0230,0.143
20.560388,0.1636,0.0073,-0.0436,0.169
20.576808,0.1059,0.0040,0.0007,0.106
20.593487,-0.0021,-0.0148,0.0543,0.056
20.614944,-0.0504,0.0196,0.0708,0.089
20.653891,-0.0729,0.0378,-0.0673,0.106
20.662149,-0.0091,0.0426,-0.1048,0.114
20.676701,0.0024,0.0592,-0.1116,0.126
20.696180,-0.0367,0.1502,-0.1595,0.222
20.716425,-0.0181,0.1820,-0.2421,0.303
20.747412,0.0817,0.1134,-0.0907,0.167
20.760500,0.1673,-0.0145,0.0497,0.175
20.777897,0.1766,-0.0500,0.0275,0.186
20.798519,0.1543,-0.0932,-0.1395,0.228
20.819556,0.0507,-0.3485,-0.1406,0.379
20.847599,-0.0073,-0.4807,-0.0987,0.491
20.861667,-0.0223,-0.5588,0.1529,0.580
20.880407,-0.0993,-0.4942,0.4824,0.698
20.901842,-0.2404,-0.3080,0.3887,0.551
20.922338,-0.0754,-0.0822,0.1354,0.175
20.947177,0.0311,0.2587,0.0020,0.261
20.962092,0.1595,0.3903,0.0873,0.431
20.982722,0.1092,0.3573,0.1158,0.391
21.004098,0.0377,0.3295,0.1054,0.348
21.024284,0.0279,0.4282,0.0457,0.432
21.063124,-0.0527,0.3488,-0.1148,0.371
21.075947,-0.0410,0.2381,-0.0993,0.261
21.092021,0.0229,0.0417,-0.0983,0.109
21.108492,0.0148,-0.0046,-0.0980,0.099
21.126203,-0.0023,-0.0121,-0.0552,0.057
21.147783,-0.0412,-0.0649,-0.0087,0.077
21.167274,0.0062,-0.1577,0.0090,0.158
21.187657,-0.0108,-0.1160,0.0205,0.118
21.208584,0.0532,-0.0833,-0.0062,0.099
21.246362,0.1199,0.0058,-0.1035,0.158
21.259172,0.0270,-0.0313,0.0271,0.049
21.274945,-0.0085,-0.0586,0.0532,0.080
21.291192,-0.0199,-0.0426,0.0474,0.067
21.311371,0.0088,-0.0200,-0.0312,0.038
21.346556,-0.0177,0.0222,-0.0466,0.055
21.359243,-0.0103,0.0356,-0.0139,0.040
21.374424,0.0089,0.0297,0.0142,0.034
21.392924,0.0497,-0.0094,-0.0099,0.052
21.414010,0.0737,-0.0615,-0.0459,0.106
21.447065,-0.0528,0.0260,0.0086,0.059
21.459624,-0.0382,0.0267,0.0194,0.050
21.475581,0.0026,0.0181,0.0187,0.026
21.495680,0.0578,0.0042,0.0115,0.059
21.516235,0.0387,0.0128,-0.0006,0.041
21.551235,0.0056,0.0049,0.0371,0.038
21.576526,0.0276,0.0147,0.0227,0.039
21.590949,0.0229,0.0125,0.0125,0.029
21.607412,0.0016,0.0112,0.0180,0.021
21.624901,0.0018,0.0073,0.0146,0.016
21.641562,0.0332,-0.0098,-0.0013,0.035
21.667806,0.0169,0.0051,0.0102,0.020
21.697733,0.0269,-0.0299,-0.0109,0.042
21.706922,0.0079,-0.0262,-0.0046,0.028
21.723746,-0.0060,-0.0242,0.0024,0.025
21.741080,-0.0034,-0.0160,-0.0061,0.017
21.765579,0.0234,0.0070,0.0106,0.027
21.789478,0.0356,-0.0022,-0.0190,0.040
21.808038,0.0214,-0.0049,0.0135,0.026
21.824273,0.0167,-0.0162,0.0202,0.031
21.866023,0.0191,0.0226,-0.0080,0.031
21.867162,0.0191,0.0226,-0.0080,0.031
21.893599,0.0429,-0.0269,0.0318,0.060
21.906917,0.0356,-0.0235,0.0112,0.044
21.925300,0.0212,-0.0315,0.0040,0.038
21.966781,0.0404,-0.0399,0.0351,0.067
21.967300,0.0404,-0.0399,0.0351,0.067
21.986251,0.1335,-0.0080,-0.0824,0.157
22.006505,0.0640,0.0124,-0.1109,0.129
22.028394,-0.0218,-0.0984,-0.0703,0.123
22.060507,0.0122,-0.0743,0.0399,0.085
22.072843,-0.0022,0.0076,0.0715,0.072
22.089360,-0.0598,0.0925,-0.0216,0.112
22.109476,-0.0308,0.0377,0.0206,0.053
22.143120,0.0457,0.0678,0.0415,0.092
22.155848,0.0792,0.0669,0.0185,0.105
22.172299,0.0958,0.0755,0.0073,0.122
22.190814,0.0456,0.0954,0.0050,0.106
22.211376,0.0006,0.1136,-0.0312,0.118
22.242813,0.0515,0.0260,-0.0150,0.060
22.266962,0.0158,-0.0748,0.0584,0.096
22.272861,-0.0152,-0.0808,0.0768,0.113
22.293363,-0.0318,-0.0741,0.0545,0.097
22.313615,0.0257,-0.0963,0.0741,0.124
22.342560,0.0064,-0.1173,0.0464,0.126
22.357438,0.0064,-0.1161,0.0278,0.120
22.374738,0.0636,-0.0968,0.0063,0.116
22.395667,0.0800,-0.0873,-0.0006,0.118
22.416983,0.0248,-0.0277,-0.0212,0.043
22.443290,0.0342,0.0149,-0.0918,0.099
