time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.007682,0.3432,-0.2373,-0.1388,0.440
0.008422,0.3432,-0.2373,-0.1388,0.440
0.035753,-0.0804,-0.0868,-0.1265,0.173
0.050998,0.0730,-0.2821,-0.1561,0.331
0.068171,-0.0438,0.0172,0.0752,0.089
0.108068,-0.0342,0.1499,0.0648,0.167
0.117343,-0.0268,0.1326,0.1494,0.202
0.134095,-0.0097,-0.0352,0.0589,0.069
0.151530,0.0099,-0.1626,0.0033,0.163
0.170328,-0.0545,-0.1687,0.0422,0.182
0.212996,0.1507,0.0829,-0.1826,0.251
0.213828,0.1507,0.0829,-0.1826,0.251
0.231844,0.1639,0.1575,-0.0281,0.229
0.251991,0.0189,0.1962,0.0120,0.197
0.272607,-0.1719,0.1957,0.0157,0.261
0.308954,-0.0857,-0.0772,-0.0684,0.134
0.316590,0.1317,-0.0415,-0.0725,0.156
0.333524,0.2073,0.1608,-0.1074,0.283
0.353340,0.0987,0.0151,-0.1315,0.165
0.374177,-0.1172,-0.0645,-0.0484,0.142
0.413327,0.0369,-0.0982,-0.0077,0.105
0.417514,0.0369,-0.0982,-0.0077,0.105
0.436734,0.1769,-0.0021,0.0415,0.182
0.466158,-0.0738,0.1864,-0.0361,0.204
0.484445,-0.1421,0.1518,-0.0201,0.209
0.500080,0.0623,-0.0366,-0.0417,0.083
0.525874,0.2119,-0.1277,-0.0384,0.250
0.537185,0.1684,-0.1276,-0.0404,0.215
0.557545,-0.0408,-0.0645,-0.0383,0.085
0.577990,-0.0870,0.0851,0.0369,0.127
0.611366,0.0628,-0.0130,0.0399,0.076
0.619308,0.0628,-0.0130,0.0399,0.076
0.639588,-0.0001,-0.1258,0.1772,0.217
0.660032,0.0466,-0.0732,0.0527,0.102
0.680681,0.0172,-0.1044,-0.0063,0.106
0.724605,0.0054,-0.1235,-0.1195,0.172
0.725287,0.0054,-0.1235,-0.1195,0.172
0.743630,0.0626,-0.1776,-0.1131,0.220
0.762716,-0.2269,-0.3352,0.1568,0.434
0.783090,-0.6078,-0.6272,0.2006,0.896
0.827361,0.3929,-0.5181,-0.0087,0.650
0.828541,0.5235,-0.5076,-0.0386,0.730
0.848985,0.3644,-0.4571,-0.3758,0.695
0.865234,0.2539,-0.4293,-0.5128,0.715
0.886159,0.1193,-0.1596,-0.3531,0.405
0.916067,0.2100,0.4864,-0.7763,0.940
0.930803,-0.1396,1.1889,-0.9776,1.546
0.948704,-0.6297,1.4628,-1.0662,1.917
0.967185,-0.8527,1.3595,-0.9408,1.860
0.987277,-0.9865,0.8423,-0.4116,1.361
1.007576,0.2023,-0.2704,0.6660,0.747
1.027786,1.1058,-0.7206,0.6175,1.457
1.048376,0.5768,-0.5009,0.8444,1.139
1.069938,0.3058,-0.3828,1.3399,1.427
1.101291,0.7680,-0.2456,1.4604,1.668
1.117651,0.5962,-0.1340,1.2505,1.392
1.131142,0.4731,-0.1633,1.0822,1.192
1.151114,0.1259,-0.2391,1.0418,1.076
1.171566,0.0345,-0.1626,0.7740,0.792
1.202187,-0.3750,0.3563,0.3206,0.609
1.220840,-0.9437,0.7642,0.2152,1.233
1.232168,-0.9232,0.9489,0.0021,1.324
1.253260,-0.5671,1.0797,-0.2526,1.245
1.273860,-0.3095,0.8618,-0.1059,0.922
1.300904,-0.2725,0.3570,0.1820,0.485
1.321515,-0.2593,0.1907,0.1830,0.370
1.335414,-0.2932,0.1768,0.1323,0.367
1.355961,-0.2900,0.5296,0.4463,0.751
1.377175,-0.2163,0.1862,0.7260,0.780
1.407102,-0.7352,-0.4678,0.5538,1.032
1.429443,-0.9487,-0.4599,0.4783,1.158
1.447530,-0.9057,-0.3071,-0.0052,0.956
1.464159,-0.9459,-0.0300,-0.1446,0.957
1.480685,-1.1977,0.6806,0.0870,1.380
1.516733,-1.9239,-0.0283,0.6637,2.035
1.536558,-2.4125,-0.7357,0.4726,2.566
1.546819,-2.7753,-0.9776,0.3848,2.967
1.563468,-3.1722,-1.1757,0.0849,3.384
1.581167,-3.4180,-0.9586,-0.9047,3.663
1.618020,-1.1069,1.8996,1.3133,2.561
1.636503,-0.9736,0.8077,0.9477,1.581
1.646419,-1.5303,-0.1067,0.4409,1.596
1.663222,-2.5133,-0.7496,-0.6279,2.697
1.680914,-2.4258,-0.0248,-0.7306,2.534
1.721984,0.7297,2.9283,1.0237,3.187
1.723471,0.6954,2.4247,0.8827,2.672
1.746340,-0.4409,0.4457,1.1516,1.311
1.763012,0.0850,-0.6940,1.0196,1.236
1.783553,3.0678,-0.8161,-1.4224,3.479
1.817428,3.7358,-0.9107,-1.2103,4.031
1.830948,7.1666,-2.4662,-2.0107,7.841
1.846055,10.2638,-0.7881,-3.8519,10.991
1.865570,4.2365,3.4517,1.8575,5.772
1.886023,-0.4890,0.3679,5.7085,5.741
1.914416,-0.9015,-2.9359,1.8058,3.563
1.929053,-0.2510,-1.5563,0.4387,1.636
1.946944,1.3925,1.2363,-1.6384,2.480
1.967195,2.2445,1.4718,-2.3368,3.559
1.987403,1.6539,-0.1910,-2.0937,2.675
2.014857,-0.4663,0.1938,0.3656,0.623
2.033775,-1.1999,1.3490,1.2530,2.198
2.048214,-0.7975,1.1614,1.0657,1.767
2.068483,0.0816,0.0974,0.2670,0.296
2.089399,0.8010,-1.1236,0.2153,1.397
2.115955,-0.2916,-1.1599,-0.2426,1.220
2.132329,-0.9146,-0.5298,-0.2636,1.089
2.150401,-0.5216,-0.1724,-0.2513,0.604
2.171101,-0.0253,-0.1791,-0.1895,0.262
2.197905,-0.4148,-0.2603,-0.4220,0.646
2.211446,-0.9880,-0.0720,-0.5290,1.123
2.231478,-1.2044,0.1104,-0.4371,1.286
2.253028,-0.6739,-0.3165,-0.4713,0.881
2.272707,-0.0523,-0.8866,-1.0234,1.355
2.298345,0.1858,-0.5091,-0.8810,1.034
2.317986,0.0286,-0.0194,-0.3652,0.367
2.333962,-0.3865,-0.1211,0.2256,0.464
2.355095,-0.5158,-0.6607,0.6305,1.049
2.376037,-0.4807,-1.1818,0.5761,1.400
2.398333,-0.0301,-1.0902,-0.0806,1.094
2.417002,0.3983,-0.4132,-0.5724,0.811
2.437443,-0.4063,0.4283,-0.7652,0.967
2.458628,-1.2452,0.4837,-1.0415,1.694
2.479793,-3.2662,0.2445,-1.5190,3.610
2.516349,-6.8331,1.4682,-0.2803,6.995
2.534056,-6.7363,0.0603,1.3236,6.865
2.546551,-5.0951,-1.3299,0.9445,5.350
2.561691,-1.1230,-2.4878,-1.3792,3.058
2.581404,0.2090,-0.5731,-1.0988,1.257
2.620565,-1.2072,0.1694,1.2155,1.721
2.652155,0.7975,-1.0767,1.2727,1.848
2.653461,0.7577,-0.8945,1.7264,2.087
2.663110,0.5037,-0.6257,2.2021,2.344
2.684121,1.8923,-0.3096,4.0282,4.461
2.719269,4.3927,0.0322,-1.5108,4.645
2.740688,2.8151,3.9743,-2.3503,5.408
2.744495,2.8151,3.9743,-2.3503,5.408
2.765507,7.9849,3.2454,0.5490,8.637
2.785841,8.6092,-2.1816,-1.5920,9.023
2.811930,-0.2129,-5.7475,-1.1216,5.860
2.826341,-1.7464,-4.2703,-0.4650,4.637
2.845927,-2.9466,1.3043,1.6328,3.612
2.866975,0.7857,3.9129,0.8105,4.072
2.886316,1.7802,2.7927,-0.0975,3.313
2.914509,1.3099,-0.8855,-1.1670,1.965
2.928750,-0.1730,-0.9880,-1.0140,1.426
2.947778,-0.5951,-0.1838,-0.7415,0.968
2.968357,-0.1295,0.6968,-0.3295,0.782
2.989748,0.0707,1.0072,0.0142,1.010
3.014430,-0.1751,0.2170,-0.1000,0.296
3.029666,-0.2340,-0.7407,-0.0202,0.777
3.059132,-0.7102,-0.0039,-0.0129,0.710
3.075862,-0.6441,0.4410,0.0601,0.783
3.092901,-0.2416,0.8157,-0.0782,0.854
3.128950,0.1987,0.0721,-0.2147,0.301
3.142849,0.0512,-0.0281,-0.1793,0.189
3.159511,-0.4918,0.2778,-0.1129,0.576
3.175926,-0.7686,0.8345,0.1135,1.140
3.193529,-0.5803,0.9874,0.1075,1.150
3.213706,0.2049,0.8316,-0.1671,0.873
3.234333,0.5816,0.5657,0.0333,0.812
3.255869,-0.2631,0.3819,0.3818,0.601
3.276420,-1.6407,-0.0649,0.6560,1.768
3.312504,-1.2320,0.3060,0.4774,1.356
3.327241,-1.1530,0.3666,0.1127,1.215
3.341863,-1.5337,0.4412,0.1189,1.600
3.358552,-2.6213,0.0839,0.3976,2.653
3.378058,-4.3090,-0.2010,0.1690,4.317
3.412532,-3.6269,1.6836,1.3934,4.234
3.425975,-1.7512,2.1343,0.9179,2.909
3.441795,-1.2283,1.5146,0.4658,2.005
3.459088,-2.1455,-0.6392,0.5695,2.310
3.480965,-4.3869,-2.8552,-0.5667,5.265
3.517037,-3.8553,0.7666,0.9994,4.056
3.528409,-1.6942,1.5576,1.0239,2.519
3.541759,0.3634,1.7068,0.9204,1.973
3.562168,1.1750,0.2990,1.1647,1.681
3.583418,0.9872,-2.9592,-1.7073,3.556
3.612909,6.0897,0.3608,-3.1914,6.885
3.629415,18.8584,1.3626,-1.8542,18.998
3.643774,9.5652,2.2089,-7.4865,12.346
3.663995,-0.0426,2.7673,2.5481,3.762
3.685168,-0.3448,-0.8241,5.9435,6.010
3.713155,0.2649,-2.4977,3.2747,4.127
3.731479,2.4630,0.3064,1.2809,2.793
3.746047,1.4365,2.3579,-1.3373,3.068
3.766523,1.2547,0.2834,-1.7535,2.175
3.787387,0.2981,-1.7365,-0.5369,1.842
3.812974,-0.8285,-1.1756,-0.1543,1.446
3.827637,-1.2198,0.6562,-0.0225,1.385
3.847944,-0.8099,1.2899,0.0694,1.525
3.869515,-0.0230,-0.1619,-0.3499,0.386
3.889612,0.2381,-1.4074,-0.9167,1.696
3.925593,-0.4331,0.0108,-0.4241,0.606
3.939617,-0.3962,0.0327,-0.3108,0.505
3.956841,0.1076,-0.2595,-0.0116,0.281
3.973828,0.2225,-0.2761,-0.0843,0.364
3.991838,-0.1346,0.2282,-0.2792,0.385
4.027441,-0.5105,0.8803,-0.0348,1.018
4.039966,-0.4531,0.7660,0.1817,0.908
4.056749,-0.0461,-0.1505,0.6036,0.624
4.073499,0.2507,-1.1605,0.6138,1.337
4.093668,0.0330,-1.3207,0.3339,1.363
4.127806,-0.5910,-0.1759,0.2928,0.683
4.143269,-0.7683,0.3653,0.2434,0.885
4.155906,-0.7950,0.4052,0.1933,0.913
4.174911,-0.9040,0.2329,0.1199,0.941
4.195458,-1.1978,-0.0223,-0.0880,1.201
4.227525,-1.7931,0.1524,-0.6782,1.923
4.241351,-2.3264,0.7439,-1.5171,2.875
4.256556,-2.6468,1.2081,-1.6339,3.337
4.276859,-3.3070,1.5839,-1.5638,3.986
4.297876,-4.5500,1.3076,-1.3442,4.921
4.318350,-7.2186,0.8154,0.6733,7.296
4.338678,-7.2513,-1.7417,2.7966,7.965
4.359668,-1.1958,-3.4850,1.3856,3.936
4.379633,1.1867,-0.7856,0.2046,1.438
4.411254,2.0466,1.5151,-0.2284,2.557
4.423812,1.9680,1.2555,-0.2536,2.348
4.440739,2.1206,-0.0312,-0.4429,2.167
4.461763,2.2772,0.2803,-0.1620,2.300
4.482740,4.3593,0.4186,0.4669,4.404
4.509863,5.5404,-1.0213,0.7273,5.680
4.524469,4.8970,-1.0882,-0.4256,5.034
4.544682,5.4813,0.3350,-1.0674,5.594
4.565449,4.1385,1.8835,-2.2666,5.081
4.586177,1.6382,1.1082,-2.5658,3.240
4.610574,-1.0251,-0.7422,0.3134,1.304
4.626568,-1.1681,-0.7610,1.6699,2.175
4.647007,0.3415,-0.7747,2.3278,2.477
4.668220,1.6562,-0.1251,0.0580,1.662
4.688927,1.2273,0.4855,-0.5824,1.443
4.726927,-1.3385,1.5843,-0.9393,2.277
4.748549,-1.0767,0.1714,-0.6894,1.290
4.754051,-1.0767,0.1714,-0.6894,1.290
4.771006,-0.2862,0.4684,-0.7158,0.902
4.790800,0.3923,0.7444,-0.7699,1.141
4.825846,0.2279,1.1442,-0.0890,1.170
4.839568,-0.1361,0.5796,-0.0051,0.595
4.854690,-0.1170,0.0735,-0.0560,0.149
4.871528,-0.0886,-0.6892,-0.0125,0.695
4.892556,-0.2020,-0.7654,-0.0931,0.797
4.929558,-0.1425,0.2813,-0.1221,0.338
4.946547,-0.1145,0.4095,0.1242,0.443
4.953851,-0.0960,0.5317,0.3127,0.624
4.973734,0.0752,0.5617,0.0791,0.572
4.994068,0.1132,0.1492,0.4988,0.533
5.030686,-0.4092,-0.5447,0.5271,0.861
5.047602,-1.0224,-0.0103,0.6343,1.203
5.054802,-1.0224,-0.0103,0.6343,1.203
5.075788,-1.1450,-0.1143,0.8503,1.431
5.096166,-1.5360,-0.3321,0.6404,1.697
5.126693,-1.8228,-0.7558,-0.1467,1.979
5.138380,-2.1886,-0.6085,-0.2637,2.287
5.157111,-3.6238,0.2224,0.2905,3.642
5.178027,-4.4854,0.5624,0.1767,4.524
5.198505,-3.6216,0.9450,0.5571,3.784
5.227219,-1.7153,1.2326,1.6990,2.711
5.238949,-1.3824,0.5946,1.3778,2.040
5.258994,-1.1700,-0.6954,0.9306,1.649
5.280617,-2.0393,-0.2556,1.0023,2.287
5.301107,-1.8763,0.7521,1.4762,2.503
5.325270,-0.8189,0.7567,0.0202,1.115
