time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.009177,-0.0195,0.1271,-0.1066,0.167
0.010418,-0.0195,0.1271,-0.1066,0.167
0.032388,0.1205,-0.0096,-0.1349,0.181
0.063850,0.0782,0.1134,-0.0623,0.151
0.080638,-0.0274,0.1083,0.0513,0.123
0.107075,-0.0755,-0.0006,0.0987,0.124
0.113469,-0.0755,-0.0006,0.0987,0.124
0.132046,-0.0015,-0.0475,0.1634,0.170
0.152462,0.0196,-0.0446,0.1407,0.149
0.190484,0.0372,0.0394,0.0457,0.071
0.197472,0.0371,0.0276,0.0207,0.051
0.214967,0.0181,-0.0557,0.0909,0.108
0.234475,0.0231,-0.1944,0.0958,0.218
0.255015,-0.0129,-0.0956,-0.0226,0.099
0.290575,0.0586,0.1166,-0.0794,0.153
0.297625,0.0803,0.0706,-0.1206,0.161
0.316226,0.0666,-0.0236,-0.1376,0.155
0.336771,0.0430,-0.0086,-0.0953,0.105
0.357594,0.0907,0.0030,-0.0340,0.097
0.389954,-0.0084,-0.0700,0.0012,0.071
0.398116,-0.0839,-0.1105,-0.0578,0.150
0.418780,-0.0747,-0.1529,-0.0401,0.175
0.439384,-0.0088,-0.1835,0.0399,0.188
0.463523,-0.0837,-0.1474,0.0904,0.192
0.490970,0.0787,0.0598,0.0396,0.107
0.500734,0.1346,0.1134,-0.0075,0.176
0.521087,0.1306,-0.0040,-0.1861,0.227
0.541676,0.1172,-0.1976,-0.1644,0.283
0.573159,-0.1064,-0.0100,0.1007,0.147
0.583076,-0.0148,0.0914,-0.1899,0.211
0.603473,0.1102,0.0561,-0.3828,0.402
0.623675,0.1841,0.1224,0.1259,0.254
0.644629,-0.0282,-0.0251,0.1804,0.184
0.686962,0.0685,0.0696,-0.2269,0.247
0.687655,0.0685,0.0696,-0.2269,0.247
0.707108,0.0753,0.2105,-0.0654,0.233
0.727162,0.0440,0.2694,-0.0585,0.279
0.747557,0.0103,0.5492,-0.1693,0.575
0.792710,-0.1289,0.2899,0.3027,0.439
0.794367,-0.1289,0.2899,0.3027,0.439
0.812352,0.1878,-0.3214,0.3300,0.497
0.831828,0.2933,-0.1612,0.0702,0.342
0.862672,-0.0833,0.7194,-0.1057,0.732
0.879168,-0.3663,0.7093,-0.1138,0.806
0.899180,-0.4233,0.2975,0.1320,0.534
0.917700,-0.1680,-0.0801,0.1476,0.238
0.932732,0.0064,-0.0962,-0.0920,0.133
0.954091,-0.3029,0.0506,-0.2730,0.411
0.980847,-0.1999,0.3613,-0.0999,0.425
0.995211,0.0018,0.5966,-0.1760,0.622
1.014709,0.3821,1.3029,-0.1406,1.365
1.034877,0.1548,1.2199,0.1939,1.245
1.055995,-0.1180,-0.4837,0.1745,0.528
1.082459,-0.9035,-2.3373,-0.2008,2.514
1.097050,-0.8528,-2.2143,0.1564,2.378
1.117024,0.0398,-1.3604,0.5249,1.459
1.137584,1.0441,-0.2752,0.4467,1.169
1.158796,1.5126,0.6707,0.1222,1.659
1.179059,1.2620,1.3066,0.0458,1.817
1.202316,0.6909,0.9567,1.1350,1.637
1.219529,0.0429,0.1433,1.6156,1.623
1.239975,-0.9174,-0.2681,1.1609,1.504
1.260405,-0.8452,-0.5926,0.2662,1.066
1.302935,-0.1764,-1.3220,0.7484,1.529
1.304489,-0.1764,-1.3220,0.7484,1.529
1.322027,-0.8413,-1.0767,0.0531,1.367
1.342104,-0.9461,-0.6064,-0.4983,1.229
1.380873,0.4275,-0.5953,-0.6758,0.997
1.393333,0.1543,-0.4019,-0.6382,0.770
1.409680,-0.3929,0.1860,0.0473,0.437
1.426291,-0.3153,0.2815,0.3697,0.562
1.443901,0.3072,-0.0797,0.3739,0.490
1.480867,0.1084,-0.7162,1.0033,1.237
1.493186,-0.1509,-0.8649,1.5423,1.775
1.509951,-1.1255,-0.4774,1.4582,1.903
1.526382,-0.9644,-0.2610,1.4993,1.802
1.545990,-0.0273,-0.6424,1.3731,1.516
1.581004,0.4446,0.1428,1.2244,1.310
1.593007,0.1758,0.5486,0.9880,1.144
1.609295,0.0809,0.7276,0.5979,0.945
1.627528,0.2009,0.6313,0.4055,0.777
1.648551,0.4479,-0.1525,0.5706,0.741
1.681552,1.7319,-0.5978,0.0449,1.833
1.693409,2.1507,-0.4115,-0.5801,2.265
1.709194,2.1796,0.2507,-0.8560,2.355
1.730192,1.3157,0.3118,0.2988,1.385
1.749895,1.3293,-0.9240,1.9693,2.549
1.780198,2.2426,-2.5253,0.5994,3.430
1.792983,2.3974,-2.1805,-0.1371,3.244
1.811103,2.2694,-0.5193,-0.8125,2.466
1.832444,1.9874,0.4688,-0.6492,2.143
1.853019,1.9247,-0.2525,-0.4636,1.996
1.881089,0.6039,-1.5891,-0.5574,1.789
1.893308,0.0254,-1.5091,-0.6733,1.653
1.914258,-0.8444,-0.4559,-1.2353,1.564
1.934625,-1.2452,0.9558,-1.6833,2.302
1.956406,-0.5991,1.5663,-1.9685,2.586
1.984375,-0.5543,2.0037,-1.3948,2.504
2.008513,-1.2205,-0.0083,0.0925,1.224
2.024339,-1.3860,-0.7378,0.1364,1.576
2.041459,-1.1376,-1.1970,0.1738,1.660
2.059064,-0.1309,-0.4395,-0.0489,0.461
2.095816,0.7801,1.4882,-1.6182,2.333
2.107985,0.2265,1.4031,-0.8417,1.652
2.124548,-0.9589,0.4553,0.2201,1.084
2.141072,-1.2868,0.0962,0.1516,1.299
2.159878,-2.0840,0.2793,-0.0909,2.105
2.196228,-1.2747,0.4208,-0.2558,1.367
2.209223,-1.2077,0.6342,-0.2449,1.386
2.224216,-1.2798,0.9330,-0.0405,1.584
2.242931,-1.1458,0.7972,-0.0467,1.397
2.263324,-0.8251,0.3224,-0.1289,0.895
2.302271,-0.8879,-0.6540,0.6312,1.271
2.313865,-1.2855,-0.6083,0.7147,1.592
2.323928,-1.3383,-0.4731,0.8261,1.642
2.344314,-0.9240,-0.2309,0.4483,1.053
2.365373,-0.0736,-0.2387,0.5486,0.603
2.385255,0.1972,-0.2474,0.3217,0.451
2.405507,-0.1257,0.3767,0.5188,0.653
2.426654,-0.0054,0.4864,1.0691,1.175
2.446802,-0.0625,-0.1811,2.2997,2.308
2.478523,-0.4617,-1.0563,2.2515,2.529
2.492664,-0.4640,-0.7405,1.7372,1.945
2.508016,-0.1646,0.5157,0.8708,1.025
2.529509,0.3501,1.3233,0.1491,1.377
2.550581,0.9032,0.9553,0.5311,1.418
2.579193,2.5082,-0.5201,-0.3879,2.591
2.590903,2.0657,-0.4183,-0.5639,2.182
2.611651,0.8507,0.4786,-0.0015,0.976
2.632828,2.0310,1.0465,0.2974,2.304
2.653489,2.7572,0.8392,-0.1073,2.884
2.677655,2.6013,0.2746,-0.7044,2.709
2.693945,1.4319,-0.1105,-0.9969,1.748
2.714304,0.6143,0.1094,-0.9202,1.112
2.734877,0.3566,-0.0548,-1.5665,1.607
2.756465,0.0510,0.1668,-1.7928,1.801
2.796085,-0.5236,0.4222,-1.8267,1.947
2.797026,-0.5236,0.4222,-1.8267,1.947
2.816495,-0.1867,0.0128,-1.4832,1.495
2.836921,0.1479,-0.6328,-1.0357,1.223
2.857508,0.1355,-1.3013,-0.8619,1.567
2.893298,-0.1399,-0.5731,-0.4911,0.768
2.905975,-0.0419,-0.4141,-0.8490,0.946
2.922524,0.2550,-0.2894,-0.5100,0.639
2.939461,0.1304,-0.2820,-0.3621,0.477
2.960912,-0.4274,-0.1138,-0.2386,0.503
2.993047,-0.5386,-0.7891,-0.1295,0.964
3.006523,-0.3824,-1.0286,-0.0781,1.100
3.021992,-0.2378,-1.1036,-0.2343,1.153
3.041267,-0.6677,-0.6441,-0.2584,0.963
3.072351,-0.8902,0.0700,-0.8085,1.205
3.088634,-0.8125,0.2798,-0.7015,1.109
3.111342,-1.2049,0.7455,-0.5188,1.509
3.123949,-1.3404,0.7956,-0.5902,1.667
3.143862,-1.4316,0.5492,-0.4524,1.599
3.165336,-1.2755,-0.1990,-0.3878,1.348
3.192696,-1.2359,-0.5793,0.0042,1.365
3.206742,-1.0576,-0.5090,0.0119,1.174
3.225764,-0.5072,-0.3096,0.0312,0.595
3.247187,-0.4143,-0.2967,0.0246,0.510
3.266891,-0.7099,-0.3547,0.0718,0.797
3.290042,0.0024,-0.1532,0.3903,0.419
3.307164,0.3284,-0.2284,0.5802,0.705
3.328264,0.0777,-0.3946,0.5420,0.675
3.348702,-0.3353,-0.2889,0.4062,0.601
3.374601,-0.3625,0.2961,0.1272,0.485
3.389786,-0.2066,0.3294,0.4800,0.618
3.409371,-0.3765,0.2007,0.7251,0.841
3.429442,-0.4650,0.1584,0.9206,1.043
3.450739,-0.3816,-0.0456,0.8218,0.907
3.475008,-0.4325,-0.1551,1.1861,1.272
3.494159,-0.7848,-0.2211,1.3838,1.606
3.510905,-0.5379,-0.4297,1.0879,1.287
3.531768,0.0879,-0.7197,0.5232,0.894
3.552587,0.5653,-0.4355,-0.0254,0.714
3.591854,1.7803,1.1006,0.3946,2.130
3.611492,1.3304,0.7400,1.3526,2.036
3.619861,1.1548,0.2060,1.5818,1.969
3.636579,1.9399,-0.8409,1.1661,2.415
3.654075,2.6201,-0.6412,0.6789,2.782
3.692129,5.1478,0.7576,-1.1747,5.334
3.704948,5.2685,-0.0080,-1.4814,5.473
3.719937,4.3252,-2.2173,-1.2086,5.008
3.736898,2.3350,-2.6448,-0.5911,3.577
3.755933,-0.3956,-0.9838,-0.6497,1.244
3.791326,-2.2173,0.3688,-1.3388,2.616
3.803804,-2.0613,0.1396,-1.4046,2.498
3.819045,-0.9179,-0.7699,-1.6105,2.007
3.836492,-0.4752,-0.8230,-2.2953,2.484
3.856821,-0.9704,0.5872,-2.1426,2.424
3.886390,-1.3709,1.9688,-0.7613,2.517
3.901944,-0.7900,1.4602,-0.5396,1.746
3.918536,0.5214,0.0448,-0.0457,0.525
3.937528,0.1935,-0.5864,-0.0196,0.618
3.957713,-1.0791,-0.4979,-0.4497,1.271
3.986057,-0.8034,0.3727,-0.1029,0.892
4.001677,-0.5844,0.6076,-0.2490,0.879
4.018499,-0.5125,0.9200,-0.4999,1.166
4.038702,-1.0268,1.0897,-0.7644,1.681
4.058857,-1.1909,1.0784,-0.8529,1.819
4.085676,-1.1979,0.2613,0.1184,1.232
4.101467,-1.2585,0.0001,0.2312,1.280
4.119312,-1.4321,-0.1480,-0.0184,1.440
4.139531,-1.1983,-0.0145,-0.2292,1.220
4.159656,-1.0962,0.2619,0.2187,1.148
4.188257,-0.9558,0.2279,0.1643,0.996
4.201548,-0.8843,0.3629,-0.1064,0.962
4.220517,-0.6501,0.6393,-0.3663,0.983
4.241671,-0.3605,0.4162,-0.4353,0.702
4.261523,0.0734,0.0526,-0.2169,0.235
4.285871,-0.2332,0.6748,0.9460,1.185
4.302023,-0.2822,0.7083,0.8223,1.121
4.323453,-0.4048,0.5576,0.7549,1.022
4.344209,-0.6712,0.1746,1.3629,1.529
4.364477,-1.1491,-0.1032,1.1575,1.634
4.391375,-0.9543,0.1236,1.1619,1.509
4.413089,-0.4146,0.4931,0.8814,1.092
4.424331,-0.3033,0.5565,0.7305,0.967
4.444735,0.0555,0.3468,0.1946,0.402
4.465008,0.1872,-0.0671,-0.6658,0.695
4.488755,0.2001,-0.3548,-0.7917,0.890
4.505441,0.4102,-0.0151,0.7970,0.896
4.525795,1.0734,0.3507,1.0005,1.509
4.547318,1.0039,0.7115,0.5939,1.366
4.566936,0.9294,0.3989,0.2864,1.051
4.605517,3.6823,0.4011,-0.4144,3.727
4.619955,4.3777,0.9610,-0.3616,4.497
4.634493,4.4750,2.3065,0.1136,5.036
4.650822,3.9555,2.4207,-0.0447,4.638
4.668465,2.5681,0.8641,-0.7351,2.808
4.706588,0.8175,-0.9204,-1.3802,1.849
4.719749,0.4819,-0.5403,-1.5506,1.711
4.733781,0.2494,0.3667,-1.8992,1.950
4.750837,0.3764,0.5878,-1.7214,1.858
4.770244,0.2823,-0.4858,-0.9174,1.076
4.808606,-0.8828,-2.1784,-0.5302,2.410
4.831655,-1.2880,-0.5500,-0.4248,1.464
4.832081,-1.2880,-0.5500,-0.4248,1.464
4.851746,-1.4630,1.2040,-0.2286,1.908
4.872518,-1.9539,1.5402,0.0880,2.490
4.904346,-2.5708,0.1570,0.0297,2.576
4.916608,-2.3690,-0.3022,-0.0463,2.389
4.934145,-1.4696,-0.8134,-0.5443,1.766
4.955585,-1.0997,-0.6500,-0.6069,1.414
4.987837,-1.2541,0.0216,-0.4913,1.347
5.004108,-1.3272,0.2618,-0.3216,1.390
5.016659,-1.2428,0.1841,-0.4242,1.326
5.036787,-0.9232,-0.1768,-0.8042,1.237
5.057671,-0.4650,-0.3919,-1.0246,1.191
5.090983,-0.5492,0.2038,-0.0906,0.593
5.112973,-0.4418,0.0209,-0.0253,0.443
5.119924,-0.2272,-0.2138,-0.1209,0.335
5.140735,-0.1353,-0.7163,0.0927,0.735
5.160768,-0.3211,-1.0507,0.4333,1.181
5.186625,-0.6056,-0.9125,0.5667,1.233
5.201149,-0.6845,-0.4135,0.6269,1.016
5.221339,-0.6322,-0.1285,0.4339,0.777
5.242372,-0.9684,0.2645,0.0986,1.009
5.262932,-0.6078,0.4769,0.1598,0.789
5.289903,-0.1842,0.2809,0.1519,0.369
5.306895,-0.1827,0.1569,0.2643,0.358
5.323460,0.0405,-0.3256,0.2808,0.432
5.344338,0.2928,-0.8133,0.1675,0.880
5.365102,0.1906,-0.6966,0.2367,0.760
5.404581,0.6426,0.0846,-0.1591,0.667
5.420302,0.8336,-0.1823,0.0925,0.858
5.431821,0.7620,-0.4931,0.1974,0.929
5.448238,0.3058,-0.3414,0.5631,0.726
5.466259,0.4096,-0.0075,1.1092,1.182
5.503186,1.6750,-0.0987,1.0691,1.990
5.515763,1.9101,-0.3312,0.7496,2.078
5.531756,2.6292,-0.4153,0.2062,2.670
5.548592,4.0437,-0.1496,0.0282,4.047
5.569460,5.1940,-0.7037,-0.5170,5.267
5.603790,2.2742,-2.0186,-1.3174,3.314
5.616582,1.4750,-1.9149,-1.5953,2.896
5.631677,0.6814,-0.4811,-1.2361,1.491
5.651044,0.2761,0.9040,-1.6042,1.862
5.671858,-0.0523,1.5313,-2.9755,3.347
5.703227,-0.8184,1.9038,-1.7732,2.727
5.720593,-0.9164,0.9385,-0.8161,1.545
5.733078,-0.8548,0.2214,-0.4442,0.988
5.754401,-0.9992,-1.0308,-0.3260,1.472
5.775264,-1.6492,-1.0288,-0.3267,1.971
5.801336,-1.5919,0.4871,-0.2245,1.680
5.816588,-1.0356,1.1727,-0.5554,1.660
5.837015,-0.8891,1.1639,-0.8663,1.702
5.857441,-1.3009,0.8476,-0.8864,1.788
5.884102,-1.6002,0.6877,-0.4943,1.810
5.899202,-1.3863,0.4903,-0.2038,1.485
5.918282,-1.3090,0.1497,-0.2339,1.338
5.939803,-0.9509,-0.0944,-0.3013,1.002
5.960262,-0.7505,-0.0955,-0.2335,0.792
5.983687,-0.4998,0.0217,-0.0791,0.507
6.000394,-0.5174,0.1161,0.2097,0.570
6.021699,-0.5613,0.0120,0.2211,0.603
6.041468,-0.7942,0.2300,0.1746,0.845
6.062874,-0.9769,0.6109,0.0469,1.153
6.083180,-0.8051,0.6818,0.0425,1.056
6.102817,-0.6187,0.5403,0.3309,0.886
6.124321,-0.4132,0.3295,0.8932,1.038
6.143426,-0.2888,0.3378,0.7106,0.838
6.164093,-0.1980,0.4230,0.3034,0.557
6.201108,-0.6221,0.4507,0.5843,0.965
6.217062,-0.8734,0.2758,0.6004,1.095
6.232558,-0.8350,0.3401,0.6882,1.134
6.247925,-0.2096,0.6457,0.6636,0.949
6.270933,0.3795,0.7635,0.5559,1.018
6.301641,-0.3870,0.5484,0.4428,0.804
6.314449,-1.0383,0.3096,0.8440,1.373
6.332848,-1.1340,0.1821,0.5093,1.256
6.353102,0.5589,0.0506,0.1852,0.591
6.373266,1.3420,-0.1557,0.0260,1.351
6.400675,1.0759,0.0307,0.5374,1.203
6.414119,0.6974,0.1385,1.1299,1.335
6.435376,1.0424,-0.2090,1.0289,1.480
6.455426,2.5926,0.4916,0.9182,2.794
6.477758,4.2274,1.3146,-0.3586,4.442
6.497501,5.2110,1.8918,-0.9947,5.632
6.521579,4.5672,1.0128,-0.0993,4.679
6.542619,1.1368,-1.0905,0.2050,1.589
6.558901,0.4758,-1.0194,0.0931,1.129
6.600401,-0.3753,-0.0566,-1.8817,1.920
6.601345,-0.4599,0.0071,-2.0065,2.059
6.623236,-0.4157,-0.5992,-1.9829,2.113
6.641306,-0.4570,-0.9607,-2.0515,2.311
6.661681,-0.5741,-0.3569,-1.4741,1.622
6.701591,-1.3347,0.6813,-0.9997,1.801
6.715491,-1.5223,0.5252,-0.8951,1.842
6.731574,-1.3747,-0.0569,-0.9472,1.670
6.747288,-1.0206,-0.3070,-0.9621,1.436
6.763419,-0.6529,-0.3632,-0.5254,0.913
6.799626,-0.7381,-0.4194,-0.0869,0.853
6.817111,-1.2993,-0.4893,-0.2589,1.412
6.829330,-1.5822,-0.3735,-0.2387,1.643
6.846129,-1.6228,-0.3084,-0.2732,1.674
6.865175,-1.1888,-0.3460,-0.4199,1.307
6.898291,-1.1115,-0.3537,-0.2025,1.184
6.918209,-1.3932,-0.1373,-0.3565,1.445
6.929799,-1.4440,-0.0448,-0.3648,1.490
6.948471,-1.2129,-0.1065,-0.3502,1.267
6.968752,-0.8250,-0.3274,-0.3274,0.946
7.002677,-0.1125,-0.5529,-0.2968,0.638
7.022699,-0.3721,0.0742,-0.0281,0.380
7.029412,-0.3721,0.0742,-0.0281,0.380
7.051081,-0.1666,0.4385,0.2804,0.547
7.070910,0.2797,0.0029,0.2204,0.356
7.099078,0.0027,-0.7287,0.3492,0.808
7.114176,-0.0967,-0.9432,0.4132,1.034
7.133471,-0.6433,-0.7682,0.2977,1.045
7.153517,-1.0182,0.0763,0.2480,1.051
7.174572,-0.9951,0.3475,0.3136,1.100
7.201538,-0.7999,-0.0508,0.1703,0.819
7.214061,-0.5221,-0.0020,0.2259,0.569
7.235192,-0.0411,0.2411,0.3513,0.428
7.255479,-0.1545,0.1170,0.9211,0.941
7.276891,-0.6176,-0.0171,1.6816,1.791
7.313449,-0.5471,-0.3876,1.4072,1.559
7.326905,-0.1023,-0.4824,0.9653,1.084
7.344883,0.6916,-0.2225,0.8176,1.094
7.365165,1.9204,-0.3544,-0.0936,1.955
7.397140,1.2490,-0.3647,-1.3353,1.864
7.410489,1.0656,-0.1933,-0.9121,1.416
7.428129,1.4251,0.5547,-0.1876,1.541
7.447651,2.1412,0.5382,0.1164,2.211
7.467667,3.5934,-0.8167,-0.5737,3.729
7.497930,3.7200,-1.3415,-1.7297,4.316
7.515686,2.8035,-0.1814,-1.6912,3.279
7.528628,1.0700,1.7698,-1.3629,2.477
7.549181,0.0006,2.0123,-1.3558,2.426
7.570502,-0.4098,1.2008,-0.8627,1.534
7.596070,-0.3276,-0.0755,-0.8239,0.890
7.613194,-0.0252,-0.6376,-1.2998,1.448
7.631143,0.0864,-0.3718,-1.2350,1.293
7.651089,-0.2161,-0.1058,-0.6677,0.710
7.672844,-0.6823,-0.1005,-0.3589,0.777
7.697057,-0.8904,0.0616,0.1282,0.902
7.719520,-0.6580,-0.1640,-0.0683,0.682
7.733679,-0.6138,-0.1847,-0.2706,0.696
7.755913,-0.8869,0.5111,-0.3543,1.083
7.775927,-1.2453,0.7072,-0.4048,1.488
7.814807,-1.7458,0.6909,-0.6773,1.996
7.834393,-1.7673,0.5904,-0.5531,1.944
7.843130,-1.7014,0.4117,-0.3591,1.787
7.860729,-1.3462,0.1764,-0.0414,1.358
7.877042,-0.9144,0.1385,-0.2590,0.960
7.915066,-0.9603,0.1793,-0.2143,1.000
7.927927,-0.8824,0.3697,-0.1544,0.969
7.943158,-0.7685,0.5365,-0.0729,0.940
7.959728,-0.5276,0.6844,0.0192,0.864
7.978905,-0.3908,0.5379,0.2830,0.723
8.013429,-0.7312,0.2529,0.6779,1.029
8.030818,-0.8330,0.1222,0.5021,0.980
8.043690,-0.8382,0.2004,0.3905,0.946
8.060388,-0.5799,0.4755,0.5856,0.951
8.080967,-0.2374,0.3948,0.6819,0.823
8.114302,-0.6481,0.2072,0.5601,0.881
8.134404,-0.7468,0.3435,0.5662,0.998
8.140902,-0.7162,0.4778,0.5986,1.049
8.162354,-0.3670,0.6270,0.7589,1.051
8.181681,0.1216,0.4711,1.0891,1.193
8.213550,-0.7078,-0.1083,0.8783,1.133
8.232799,-0.7175,-0.1234,0.7439,1.041
8.242611,-0.5546,-0.0230,0.6706,0.871
8.263139,-0.1161,0.4029,0.6046,0.736
8.297074,0.6420,0.7591,-0.0426,0.995
8.310376,1.3971,0.3981,-0.2057,1.467
8.325625,1.8672,-0.0815,-0.1556,1.875
8.343979,1.0817,0.0371,0.6056,1.240
8.364508,1.2376,-0.1215,1.5903,2.019
8.395754,1.6096,0.1155,0.3171,1.645
8.409135,2.0771,0.4178,-0.3306,2.144
8.427467,3.3381,0.5042,-1.0178,3.526
8.447705,3.1610,0.6631,-0.6273,3.290
8.467447,2.0824,1.0646,0.1519,2.344
8.496376,1.1283,0.4480,-0.5653,1.339
8.510357,1.1047,-0.0921,-0.9227,1.442
8.527536,1.2216,-1.2342,-1.7636,2.475
8.548211,1.0778,-1.4880,-2.2301,2.889
8.569319,1.0334,-0.8568,-2.3089,2.671
8.596909,0.4484,0.0380,-1.5674,1.631
8.610542,0.2466,-0.0464,-1.3562,1.379
8.630523,0.0055,-0.1836,-1.1131,1.128
8.651153,-0.3287,0.2109,-0.7505,0.846
8.671905,-0.8858,0.3589,-0.2802,0.996
8.692246,-1.4140,0.2951,-0.0668,1.446
8.712306,-1.9464,-0.0348,-0.0302,1.947
8.731918,-2.3200,-0.3849,0.0969,2.354
8.753327,-2.2666,-0.7777,0.0815,2.398
8.773872,-2.4380,-0.7648,-0.1811,2.562
8.811425,-2.5433,-0.1821,-0.6161,2.623
8.825273,-2.1761,-0.0479,-0.6602,2.275
8.842351,-1.4680,0.2467,-0.4988,1.570
8.858086,-1.4290,0.3783,-0.4859,1.556
8.875266,-1.3749,0.1377,-0.5023,1.470
8.915131,-0.0950,-0.3814,0.0904,0.403
8.935893,0.6631,-0.5933,0.3103,0.942
8.940480,0.6564,-0.6314,0.4525,1.017
8.957651,0.2783,-0.4759,0.6104,0.822
8.977859,-0.3195,0.0138,0.6241,0.701
9.011834,0.0033,-0.4174,1.0923,1.169
9.025223,0.1770,-0.9782,1.2910,1.629
9.041473,0.1448,-1.3616,1.3395,1.915
9.059763,-0.4165,-0.9105,0.5852,1.160
9.080142,-0.9224,0.1727,-0.2806,0.980
9.112085,-0.8031,1.6052,-0.4400,1.848
9.126125,-0.5725,1.6028,-0.2600,1.722
9.140855,-0.0569,0.7726,0.1463,0.788
9.161244,-0.0933,0.0176,0.6142,0.621
9.183008,-0.1016,-0.3818,0.8452,0.933
9.215103,0.1700,-0.5941,0.7891,1.002
9.235555,0.4629,-0.2656,0.9161,1.060
9.243231,0.7154,-0.0249,0.9067,1.155
9.263598,1.1277,0.4300,0.6806,1.386
9.285288,1.1136,0.8827,0.8296,1.645
9.311040,1.3867,0.5447,0.5788,1.598
9.324840,1.5663,0.1106,0.6698,1.707
9.346035,1.9896,-1.0774,0.4316,2.303
9.366274,2.7610,-2.2240,-0.2413,3.553
9.386813,3.9381,-2.5794,-0.7199,4.762
9.411104,4.0739,-1.2201,-1.8662,4.644
9.427376,3.3077,-0.2935,-2.0039,3.878
9.447567,0.1336,1.4365,-1.9199,2.402
9.468739,-0.9464,0.9215,-1.6878,2.143
9.510688,-0.2486,-0.0434,-1.3612,1.384
9.511384,-0.2486,-0.0434,-1.3612,1.384
9.530195,-0.0071,0.0064,-1.5350,1.535
9.550616,-0.0282,0.5170,-1.2281,1.333
9.571582,-0.6997,0.7684,-0.0305,1.040
9.610830,-0.8699,-0.2253,0.4852,1.021
9.631860,-1.1075,-0.1854,-0.1715,1.136
9.632525,-1.1075,-0.1854,-0.1715,1.136
9.651868,-1.0575,0.2701,-0.5509,1.223
9.673392,-0.9451,0.6774,-0.7856,1.403
9.709494,-1.2351,0.5506,-0.5455,1.458
9.724802,-1.4926,0.4448,-0.4449,1.620
9.737503,-1.8010,0.2992,-0.4959,1.892
9.754142,-1.6820,0.2877,-0.5542,1.794
9.774957,-1.0510,0.3573,-0.5513,1.239
9.808244,-0.8165,-0.0020,-0.0513,0.818
9.821510,-1.0375,-0.1056,-0.0756,1.046
9.837178,-1.2063,-0.1382,-0.0559,1.215
9.856226,-0.9556,0.1144,-0.1276,0.971
9.876432,-0.5779,0.4630,0.1990,0.767
9.908203,-0.6674,0.5456,0.5382,1.016
9.924448,-0.5909,0.3574,0.5841,0.904
9.937803,-0.4809,0.0987,0.3720,0.616
9.958200,-0.5552,0.3149,0.1634,0.659
9.978482,-0.4258,0.5647,-0.0143,0.707
10.008693,-0.3898,0.3630,1.1339,1.253
10.021909,-0.7205,0.1544,1.2014,1.409
10.040735,-1.2788,0.1096,0.8675,1.549
10.061121,-0.9171,0.5678,0.5279,1.201
10.081434,0.1274,0.5688,0.4105,0.713
10.109461,0.3096,-0.2868,0.5463,0.690
10.122852,-0.2318,-0.3878,0.8733,0.983
10.143042,-0.8476,0.1375,0.4362,0.963
10.163908,0.3910,1.4796,0.0126,1.530
10.185151,1.7187,1.7763,0.2373,2.483
10.204769,2.2415,0.3798,0.5335,2.335
10.225273,2.1004,-0.8134,0.7366,2.370
10.246654,1.8352,-1.1690,1.2626,2.516
10.266284,1.9489,-0.3683,0.7221,2.111
10.287254,2.9899,1.1075,0.0495,3.189
10.329750,3.6072,1.5524,-0.4836,3.957
10.342861,3.6072,1.5524,-0.4836,3.957
10.352775,0.9887,1.4105,-0.2158,1.736
10.368870,-0.0848,0.1508,-1.0465,1.061
10.405889,0.4438,-1.3154,-1.3130,1.911
10.418749,0.2049,-1.2635,-1.5469,2.008
10.436493,-0.2710,-0.9193,-1.9385,2.162
10.453016,-0.3260,-0.6254,-1.8613,1.990
10.471391,-0.1440,0.0080,-1.5229,1.530
10.506468,-0.4859,0.4253,-0.8571,1.073
10.520482,-0.6135,0.2891,-0.7424,1.006
10.535419,-0.8424,0.0710,-0.5962,1.034
10.554086,-1.1885,-0.1058,-0.3075,1.232
10.573961,-1.0452,-0.1220,-0.2301,1.077
10.605325,-0.4197,-0.8742,0.0370,0.970
10.618417,-0.4457,-1.0128,-0.0034,1.107
10.635117,-0.6510,-0.8258,-0.3649,1.113
10.653655,-0.7176,-0.4603,-0.4746,0.976
10.674411,-0.8059,0.0013,-0.0880,0.811
10.705685,-0.8963,0.2319,0.0724,0.929
10.718813,-0.8600,0.0409,0.0121,0.861
10.736707,-1.3692,0.2183,-0.2321,1.406
10.756498,-1.6172,0.5863,-0.2372,1.737
10.777401,-1.3619,0.4766,-0.2432,1.463
10.805461,-1.2080,-0.2210,0.5444,1.343
10.820039,-1.5126,-0.4219,0.5609,1.667
10.839380,-1.4829,-0.3728,0.3818,1.576
10.859193,-0.3470,-0.4306,0.1578,0.575
10.879980,-0.2897,-0.2588,0.0608,0.393
10.908850,-0.8937,0.1882,0.4568,1.021
10.929163,-0.7192,0.1015,0.5984,0.941
10.940598,-0.0942,-0.4208,1.0095,1.098
10.961317,0.1021,-0.6081,0.8259,1.031
10.983392,-0.2411,-0.1239,0.5693,0.630
11.002381,-0.4915,0.3271,0.1176,0.602
11.023108,0.1565,0.0506,0.1795,0.243
11.044507,0.6421,-0.3426,0.6757,0.993
11.064279,-0.1665,0.1495,1.3593,1.378
11.085664,-0.9107,0.6901,1.7841,2.119
11.122696,1.3814,-0.2417,0.8500,1.640
11.135086,1.8776,-0.5648,0.5389,2.033
