time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.168071,-0.7216,-0.1117,1.0109,1.247
11.188271,-0.3038,-0.4671,0.8335,1.003
11.208673,0.5707,-0.6837,0.8396,1.224
11.234047,2.2597,-0.8687,1.6260,2.916
11.250378,2.3869,-0.7965,1.7673,3.075
11.269211,1.9379,-0.3507,2.0611,2.851
11.290148,2.0137,0.2528,1.2852,2.402
11.310258,3.6928,0.9960,2.9765,4.846
11.354732,1.3214,-0.4526,-4.5343,4.745
11.356096,1.3214,-0.4526,-4.5343,4.745
11.378637,-0.3650,1.7611,-4.3927,4.747
11.395934,-1.5050,2.6278,-2.6462,4.021
11.412275,-0.7512,1.1133,-0.8969,1.615
11.450405,0.1410,-1.5817,-0.1983,1.600
11.467815,0.8610,-1.3935,-0.1091,1.642
11.478726,0.7270,-0.2313,-0.1625,0.780
11.495203,-0.1040,1.8099,-0.1246,1.817
11.513586,-0.9306,1.3350,-0.1896,1.638
11.551460,-1.7028,-1.2969,-0.1062,2.143
11.568937,-1.6780,-1.1329,0.2599,2.041
11.578113,-1.6107,-0.7211,0.3002,1.790
11.595029,-1.5205,0.4239,0.0450,1.579
11.614528,-1.4108,1.6021,-0.3254,2.159
11.651225,-1.1617,1.1063,0.7689,1.779
11.668945,-1.2256,0.4714,1.2670,1.825
11.677986,-1.2414,-0.0658,1.5888,2.017
11.695435,-1.3071,-0.2695,1.6793,2.145
11.715785,-1.2140,0.5816,1.6498,2.129
11.749313,-1.0127,1.2506,1.0687,1.932
11.770794,-0.5674,0.2230,0.9585,1.136
11.777135,-0.3539,-0.4430,0.9866,1.138
11.796287,0.3515,-1.1737,0.5023,1.324
11.817126,1.0923,0.2439,0.1750,1.133
11.848366,1.3718,2.2572,1.2769,2.934
11.866699,1.4265,1.4666,3.2277,3.821
11.877990,1.2047,0.4188,3.7664,3.977
11.897728,1.9622,-2.1300,3.0565,4.211
11.918133,5.8933,-1.8202,-0.6656,6.204
11.949943,1.4942,3.6331,-3.1650,5.045
11.968054,0.1070,2.3376,-2.3974,3.350
11.978975,-1.3608,1.1439,-1.1752,2.131
11.999500,-0.1519,-1.9162,-0.1620,1.929
12.019645,-0.5524,-2.7513,-1.1429,3.030
12.045496,0.2386,0.9640,-1.1414,1.513
12.060040,0.2809,1.8326,-1.4010,2.324
12.079865,0.1155,0.4929,-0.9646,1.089
12.101219,-0.2548,-0.7628,-0.0602,0.806
12.121292,-0.8372,-1.0230,0.2702,1.349
12.149060,-1.0768,-0.5138,0.1366,1.201
12.167550,-1.3311,0.0050,-0.4049,1.391
12.181181,-1.6827,0.0168,-0.8314,1.877
12.202337,-1.5140,-0.6672,-0.8482,1.859
12.222647,-1.6424,-0.8341,-0.6330,1.948
12.247625,-1.7735,-0.4617,-0.3304,1.862
12.266357,-1.2914,-0.2281,0.0056,1.311
12.282836,-1.0054,-0.3215,0.4216,1.137
12.303708,-1.1361,-0.4633,0.9009,1.522
12.324153,-1.1301,-0.4522,1.2667,1.757
12.347435,-1.3536,0.1671,1.6367,2.131
12.366577,-1.6141,0.2715,1.6291,2.309
12.383964,-1.0037,-0.6758,1.0498,1.602
12.404756,0.3148,-0.9587,0.9226,1.367
12.424870,1.2818,-0.5406,1.3356,1.928
12.447581,2.8984,-1.5043,1.4267,3.564
12.465157,2.7006,-1.2060,1.9055,3.518
12.485836,1.6752,0.4401,2.6863,3.196
12.506828,3.5733,2.3742,3.8622,5.773
12.526821,4.3868,-1.7704,-1.6707,5.017
12.564740,1.3853,-1.3715,-3.9388,4.395
12.581077,1.1264,0.5686,-4.9290,5.088
12.593192,0.7327,1.2219,-4.7761,4.984
12.609587,-0.2191,1.4681,-2.2960,2.734
12.629419,-0.5823,0.1047,-0.9369,1.108
12.665070,-0.9955,-1.2679,0.7934,1.797
12.680515,-0.2901,0.0284,0.2927,0.413
12.692660,-0.1960,1.1566,-0.0327,1.174
12.711154,-0.5756,2.1625,-0.6937,2.343
12.731948,-1.0167,0.7252,-1.0899,1.658
12.764821,-1.2729,-0.7727,-0.9200,1.750
12.779665,-1.2008,-0.1918,-0.3103,1.255
12.793467,-1.1932,0.2582,-0.2950,1.256
12.813766,-1.2430,0.7173,-0.5898,1.552
12.846111,-1.2526,0.9453,0.1403,1.576
12.864042,-1.2049,0.8197,0.5401,1.554
12.875904,-1.2310,0.4065,0.8723,1.563
12.895811,-1.2953,0.3011,1.0553,1.698
12.917619,-1.4179,0.6653,1.2916,2.030
12.948613,-1.1695,0.8882,1.0886,1.828
12.968250,-0.7348,0.2155,1.2221,1.442
12.977726,-0.3656,-0.2668,1.4909,1.558
12.998856,0.3193,-0.5604,1.9832,2.085
