time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
26.439821,0.0800,0.0647,0.0341,0.108
26.460180,-0.0316,0.0292,0.1342,0.141
26.492784,0.0345,-0.0237,-0.0049,0.042
26.515350,0.0329,0.1283,0.0980,0.165
26.534877,0.0926,0.0320,0.1526,0.181
26.550149,0.0789,-0.0633,0.1570,0.187
26.566174,0.0547,-0.0782,0.0898,0.131
26.583617,-0.0368,-0.0531,0.0151,0.066
26.609297,-0.0033,0.0246,-0.0330,0.041
26.633401,0.0268,0.0105,0.0957,0.100
26.650239,-0.0935,-0.0058,0.1694,0.194
26.666827,-0.0878,-0.0156,0.1741,0.196
26.706923,0.0992,0.0501,0.0182,0.113
26.707690,0.0992,0.0501,0.0182,0.113
26.726778,-0.0293,0.0043,0.0919,0.097
26.747064,-0.0251,-0.0298,0.1226,0.129
26.767316,0.0310,0.0155,0.0123,0.037
26.805070,0.0204,0.0045,0.0837,0.086
26.821178,0.0105,0.0141,0.1098,0.111
26.831659,0.0355,0.0096,0.1024,0.109
26.848613,0.0489,0.0003,0.1023,0.113
26.869219,0.0112,-0.0163,0.0636,0.067
26.907030,0.0031,0.0156,0.0655,0.067
26.923773,0.0150,-0.0029,0.1131,0.114
26.931259,0.0014,-0.0266,0.1178,0.121
26.950982,0.0120,-0.0365,0.0913,0.099
26.971558,0.0579,0.0012,0.0363,0.068
27.004853,0.0146,0.0703,0.1102,0.132
27.016578,0.0094,0.0257,0.1293,0.132
27.032252,0.0002,-0.0503,0.0501,0.071
27.052705,-0.0201,-0.0739,0.0811,0.112
27.081505,0.0867,0.1527,0.0330,0.179
